ID,DATA,DIA_SEMANA,HORARIO,ESTADO,MUNICIPIO,CAUSA_ACIDENTE,TIPO_ACIDENTE,CLASSIFICACAO_ACIDENTE,FASE_DIA,SENTIDO_VIA,CONDICAO_METEREOLOGICA,TIPO_PISTA,TRACADO_VIA,PESSOAS,MORTOS,ILESOS,FERIDOS,VEICULOS,REGIONAL,MES
349029,30/03/2021,terça-feira,16:15:00,SP,CAJATI,Acumulo de areia ou detritos sobre o pavimento,Capotamento,Sem Vítimas,Pleno dia,Decrescente,Chuva,Dupla,Curva,1,0,1,0,1,SR-SP,
349035,30/03/2021,terça-feira,16:40:00,SP,OCAUCU,Demais falhas mecânicas ou elétricas,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Não Informado,25,0,23,0,3,SR-SP,
349052,30/03/2021,terça-feira,18:00:00,SP,GUARULHOS,Pista Escorregadia,Colisão com objeto,Com Vítimas Feridas,Anoitecer,Crescente,Chuva,Dupla,Reta,3,0,0,2,1,SR-SP,
349057,30/03/2021,terça-feira,17:40:00,SP,SAO JOSE DOS CAMPOS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Anoitecer,Decrescente,Chuva,Múltipla,Reta,5,0,3,2,2,SR-SP,
349061,30/03/2021,terça-feira,19:20:00,SP,SAO JOSE DO RIO PRETO,Demais falhas na via,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Curva,1,0,0,1,1,SR-SP,
349071,30/03/2021,terça-feira,19:50:00,SP,UBATUBA,Ausência de reação do condutor,Engavetamento,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Rotatória,4,0,3,1,3,SR-SP,
349090,24/02/2021,quarta-feira,23:00:00,SP,CAJATI,Pista Escorregadia,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Curva,2,0,1,1,2,SR-SP,
349109,30/03/2021,terça-feira,19:50:00,SP,REGISTRO,Ausência de reação do condutor,Colisão traseira,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Retorno Regulamentado,2,0,2,0,2,SR-SP,
349230,31/03/2021,quarta-feira,19:30:00,SP,SAO JOSE DO RIO PRETO,Obras na pista,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,1,0,0,1,1,SR-SP,
349323,01/04/2021,quinta-feira,09:45:00,SP,CANAS,Demais falhas mecânicas ou elétricas,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,2,0,1,1,2,SR-SP,1.0
349329,01/04/2021,quinta-feira,09:15:00,SP,CAJATI,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,2,0,1,1,2,SR-SP,1.0
349386,01/04/2021,quinta-feira,15:50:00,SP,TAUBATE,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,2,0,2,0,2,SR-SP,1.0
349420,01/04/2021,quinta-feira,13:30:00,SP,BARRA DO TURVO,Mal súbito do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,4,0,3,1,2,SR-SP,1.0
349464,01/04/2021,quinta-feira,17:50:00,SP,PROMISSAO,Condutor deixou de manter distância do veículo da frente,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Simples,Reta,1,0,0,1,1,SR-SP,1.0
349480,01/04/2021,quinta-feira,21:45:00,SP,ICEM,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,3,0,2,1,2,SR-SP,1.0
349482,01/04/2021,quinta-feira,22:00:00,SP,ITAPECERICA DA SERRA,Pista Escorregadia,Capotamento,Sem Vítimas,Plena Noite,Decrescente,Garoa/Chuvisco,Dupla,Reta,1,0,0,0,1,SR-SP,1.0
349505,02/04/2021,sexta-feira,00:00:00,SP,SAO PAULO,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Curva,1,0,0,1,1,SR-SP,2.0
349506,02/04/2021,sexta-feira,01:00:00,SP,GUARULHOS,Ingestão de álcool pelo condutor,Colisão com objeto,Sem Vítimas,Plena Noite,Decrescente,Nublado,Múltipla,Não Informado,1,0,1,0,1,SR-SP,2.0
349507,02/04/2021,sexta-feira,01:25:00,SP,SAO JOSE DO RIO PRETO,Ingestão de álcool pelo condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Não Informado,1,0,0,1,1,SR-SP,2.0
349511,02/04/2021,sexta-feira,01:15:00,SP,JUQUIA,Chuva,Colisão com objeto,Sem Vítimas,Plena Noite,Crescente,Garoa/Chuvisco,Dupla,Reta,2,0,2,0,1,SR-SP,2.0
349519,02/04/2021,sexta-feira,05:30:00,SP,SAO PAULO,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Múltipla,Reta,1,0,0,1,1,SR-SP,2.0
349537,02/04/2021,sexta-feira,06:40:00,SP,REGISTRO,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,1,0,0,1,1,SR-SP,2.0
349562,02/04/2021,sexta-feira,12:35:00,SP,ROSEIRA,Mal súbito do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,1,0,0,1,1,SR-SP,2.0
349570,02/04/2021,sexta-feira,12:50:00,SP,GETULINA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Não Informado,2,0,1,1,2,SR-SP,2.0
349599,02/04/2021,sexta-feira,18:10:00,SP,GUARULHOS,Acessar a via sem observar a presença dos outros veículos,Colisão traseira,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Dupla,Reta,3,0,1,2,2,SR-SP,2.0
349633,02/04/2021,sexta-feira,19:15:00,SP,UBATUBA,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,3,0,0,3,1,SR-SP,2.0
349636,02/04/2021,sexta-feira,21:35:00,SP,JACAREI,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,1,0,0,1,1,SR-SP,2.0
349639,02/04/2021,sexta-feira,20:50:00,SP,EMBU DAS ARTES,Iluminação deficiente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,2,0,1,1,2,SR-SP,2.0
349640,02/04/2021,sexta-feira,22:20:00,SP,SAO JOSE DOS CAMPOS,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,2,0,1,1,2,SR-SP,2.0
349706,03/04/2021,sábado,14:50:00,SP,VARGEM,Avarias e/ou desgaste excessivo no pneu,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Não Informado,1,0,0,1,1,SR-SP,3.0
349717,03/04/2021,sábado,15:30:00,SP,LORENA,Avarias e/ou desgaste excessivo no pneu,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Rotatória,2,0,1,1,1,SR-SP,3.0
349729,03/04/2021,sábado,16:44:00,SP,REGISTRO,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Dupla,Reta,2,0,0,1,2,SR-SP,3.0
349735,03/04/2021,sábado,15:50:00,SP,CAJATI,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,2,0,0,2,1,SR-SP,3.0
349751,03/04/2021,sábado,18:40:00,SP,EMBU DAS ARTES,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Dupla,Reta,2,0,1,1,2,SR-SP,3.0
349818,04/04/2021,domingo,03:30:00,SP,ATIBAIA,Condutor Dormindo,Capotamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Múltipla,Reta,1,0,0,1,1,SR-SP,4.0
349850,04/04/2021,domingo,10:00:00,SP,LORENA,Pista Escorregadia,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Rotatória,1,0,0,1,1,SR-SP,4.0
349861,04/04/2021,domingo,13:00:00,SP,TAUBATE,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,2,0,0,2,1,SR-SP,4.0
349865,04/04/2021,domingo,13:15:00,SP,MIRACATU,Ausência de reação do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Chuva,Dupla,Reta,3,0,3,0,2,SR-SP,4.0
349874,04/04/2021,domingo,13:00:00,SP,SAO PAULO,Frear bruscamente,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,1,0,0,1,1,SR-SP,4.0
349876,04/04/2021,domingo,13:20:00,SP,MIRACATU,Velocidade Incompatível,Tombamento,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,1,0,1,0,1,SR-SP,4.0
349911,04/04/2021,domingo,17:30:00,SP,JOSE BONIFACIO,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,1,0,0,1,1,SR-SP,4.0
349914,04/04/2021,domingo,16:30:00,SP,JUQUITIBA,Chuva,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Dupla,Reta,4,0,3,1,3,SR-SP,4.0
349942,04/04/2021,domingo,19:40:00,SP,ITAPECERICA DA SERRA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,4,0,2,2,2,SR-SP,4.0
349987,04/04/2021,domingo,23:40:00,SP,TABOAO DA SERRA,Ausência de reação do condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,1,0,0,1,1,SR-SP,4.0
349990,04/04/2021,domingo,23:10:00,SP,PARIQUERA-ACU,Velocidade Incompatível,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Garoa/Chuvisco,Dupla,Curva,1,0,0,0,1,SR-SP,4.0
349993,04/04/2021,domingo,22:40:00,SP,GUARATINGUETA,Deficiência do Sistema de Iluminação/Sinalização,Colisão traseira,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Dupla,Não Informado,2,1,0,0,2,SR-SP,4.0
350027,05/04/2021,segunda-feira,07:45:00,SP,SAO JOSE DOS CAMPOS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Múltipla,Desvio Temporário,2,0,1,1,2,SR-SP,5.0
350038,05/04/2021,segunda-feira,07:30:00,SP,SAO JOSE DOS CAMPOS,Manobra de mudança de faixa,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,3,0,1,2,2,SR-SP,5.0
350041,05/04/2021,segunda-feira,08:10:00,SP,GUARULHOS,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,2,0,1,1,2,SR-SP,5.0
350113,05/04/2021,segunda-feira,17:55:00,SP,GUARULHOS,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Simples,Reta,3,0,1,2,2,SR-SP,5.0
350115,05/04/2021,segunda-feira,15:50:00,SP,JACAREI,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,4,0,4,0,2,SR-SP,5.0
350141,05/04/2021,segunda-feira,19:30:00,SP,ATIBAIA,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Curva,4,0,2,2,1,SR-SP,5.0
350171,05/04/2021,segunda-feira,23:30:00,SP,SAO JOSE DOS CAMPOS,Ingestão de álcool pelo condutor,Colisão traseira,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,2,0,2,0,2,SR-SP,5.0
350220,09/01/2021,sábado,17:45:00,SP,OCAUCU,Afundamento ou ondulação no pavimento,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,2,0,0,1,1,SR-SP,9.0
350253,06/04/2021,terça-feira,13:30:00,SP,CAJATI,Pista Escorregadia,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,3,0,2,1,1,SR-SP,6.0
350261,06/04/2021,terça-feira,16:30:00,SP,MIRACATU,Acumulo de água sobre o pavimento,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,2,0,1,1,1,SR-SP,6.0
350263,06/04/2021,terça-feira,16:40:00,SP,GUARULHOS,Manobra de mudança de faixa,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,1,0,0,1,1,SR-SP,6.0
350297,06/04/2021,terça-feira,18:10:00,SP,GUARULHOS,Manobra de mudança de faixa,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Múltipla,Reta,1,0,0,1,1,SR-SP,6.0
350298,06/04/2021,terça-feira,18:30:00,SP,JACAREI,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta,1,0,0,1,1,SR-SP,6.0
350351,07/04/2021,quarta-feira,00:10:00,SP,JACAREI,Ausência de reação do condutor,Tombamento,Com Vítimas Fatais,Plena Noite,Crescente,Chuva,Dupla,Reta,4,1,3,0,4,SR-SP,7.0
350361,07/04/2021,quarta-feira,03:50:00,SP,CAJATI,Pista Escorregadia,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Curva,1,0,0,1,1,SR-SP,7.0
350447,07/04/2021,quarta-feira,08:30:00,SP,SAO PAULO,Trafegar com motocicleta (ou similar) entre as faixas,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,2,0,0,1,2,SR-SP,7.0
350454,07/04/2021,quarta-feira,17:15:00,SP,ATIBAIA,Demais falhas mecânicas ou elétricas,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,2,0,0,2,1,SR-SP,7.0
350473,07/04/2021,quarta-feira,18:55:00,SP,SAO PAULO,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,3,0,2,1,2,SR-SP,7.0
350559,07/04/2021,quarta-feira,23:20:00,SP,TABOAO DA SERRA,Pedestre cruzava a pista fora da faixa,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,3,1,1,0,1,SR-SP,7.0
350566,08/04/2021,quinta-feira,08:00:00,SP,ARUJA,Reação tardia ou ineficiente do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,3,0,3,0,2,SR-SP,8.0
350571,08/04/2021,quinta-feira,07:30:00,SP,MAIRIPORA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Desvio Temporário,2,0,1,1,2,SR-SP,8.0
350596,08/04/2021,quinta-feira,13:30:00,SP,SAO JOSE DO RIO PRETO,Avarias e/ou desgaste excessivo no pneu,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,2,0,0,2,1,SR-SP,8.0
350598,08/04/2021,quinta-feira,12:00:00,SP,CAJATI,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Curva,1,0,0,1,1,SR-SP,8.0
350628,08/04/2021,quinta-feira,17:00:00,SP,GUARULHOS,Demais falhas na via,Eventos atípicos,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,1,0,0,1,1,SR-SP,8.0
350633,08/04/2021,quinta-feira,18:35:00,SP,SAO PAULO,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Múltipla,Reta,1,0,0,1,1,SR-SP,8.0
350640,08/04/2021,quinta-feira,18:06:00,SP,SAO PAULO,Condutor deixou de manter distância do veículo da frente,Queda de ocupante de veículo,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Dupla,Reta,1,0,0,1,1,SR-SP,8.0
350665,08/04/2021,quinta-feira,21:10:00,SP,GUARULHOS,Trafegar com motocicleta (ou similar) entre as faixas,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Não Informado,1,0,0,1,1,SR-SP,8.0
350676,08/04/2021,quinta-feira,22:00:00,SP,JACAREI,Curva acentuada,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Não Informado,1,0,0,1,1,SR-SP,8.0
350692,08/04/2021,quinta-feira,22:45:00,SP,MIRACATU,Ausência de reação do condutor,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,1,0,1,0,1,SR-SP,8.0
350713,09/04/2021,sexta-feira,07:30:00,SP,TABOAO DA SERRA,Ausência de reação do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,2,0,0,1,2,SR-SP,9.0
350721,09/04/2021,sexta-feira,08:07:00,SP,SAO JOSE DO RIO PRETO,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Não Informado,3,0,3,0,3,SR-SP,9.0
350731,09/04/2021,sexta-feira,09:20:00,SP,SAO PAULO,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,5,0,0,4,2,SR-SP,9.0
350780,28/03/2021,domingo,18:15:00,SP,BARRA DO TURVO,Pista Escorregadia,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Simples,Reta,4,0,3,1,1,SR-SP,
350789,09/04/2021,sexta-feira,16:10:00,SP,REGISTRO,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,2,0,2,0,1,SR-SP,9.0
350793,09/04/2021,sexta-feira,16:00:00,SP,EMBU DAS ARTES,Manobra de mudança de faixa,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Desvio Temporário,3,0,0,3,2,SR-SP,9.0
350794,09/04/2021,sexta-feira,17:15:00,SP,BRAGANCA PAULISTA,Ausência de reação do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,1,0,0,1,1,SR-SP,9.0
350799,09/04/2021,sexta-feira,17:00:00,SP,SAO JOSE DOS CAMPOS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,2,0,1,1,2,SR-SP,9.0
350810,09/04/2021,sexta-feira,17:40:00,SP,SAO JOSE DOS CAMPOS,Frear bruscamente,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Dupla,Reta,2,0,1,1,2,SR-SP,9.0
350821,09/04/2021,sexta-feira,18:50:00,SP,SAO JOSE DO RIO PRETO,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,2,0,0,1,1,SR-SP,9.0
350854,09/04/2021,sexta-feira,21:50:00,SP,GUARULHOS,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,2,1,0,0,1,SR-SP,9.0
350912,09/04/2021,sexta-feira,23:05:00,SP,MAIRIPORA,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,1,0,1,0,1,SR-SP,9.0
350928,10/04/2021,sábado,04:50:00,SP,TABOAO DA SERRA,Ausência de reação do condutor,Colisão com objeto,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,1,0,0,0,1,SR-SP,10.0
350968,10/04/2021,sábado,10:45:00,SP,GUARULHOS,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,2,0,1,1,2,SR-SP,10.0
351003,10/04/2021,sábado,15:00:00,SP,JUQUITIBA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,2,0,1,1,2,SR-SP,10.0
351011,10/04/2021,sábado,15:40:00,SP,CACAPAVA,Ingestão de álcool pelo condutor,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Sol,Simples,Curva,1,0,1,0,1,SR-SP,10.0
351038,09/04/2021,sexta-feira,11:00:00,SP,MIRACATU,Velocidade Incompatível,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Ignorado,Dupla,Reta,1,0,0,1,1,SR-SP,9.0
351082,10/04/2021,sábado,22:15:00,SP,LORENA,Manobra de mudança de faixa,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,1,0,1,0,1,SR-SP,10.0
351103,11/04/2021,domingo,00:10:00,SP,SAO JOSE DO RIO PRETO,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Desvio Temporário,4,0,2,2,1,SR-SP,11.0
351153,11/04/2021,domingo,10:10:00,SP,SAO PAULO,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,3,0,0,2,2,SR-SP,11.0
351154,11/04/2021,domingo,10:30:00,SP,SANTA ISABEL,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,3,0,0,2,2,SR-SP,11.0
351173,11/04/2021,domingo,12:12:00,SP,REGISTRO,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,1,0,0,1,1,SR-SP,11.0
351183,11/04/2021,domingo,11:10:00,SP,MAIRIPORA,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,1,0,0,1,1,SR-SP,11.0
351189,11/04/2021,domingo,14:45:00,SP,TAUBATE,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,1,0,1,0,1,SR-SP,11.0
351198,11/04/2021,domingo,16:10:00,SP,SAO PAULO,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Múltipla,Reta,4,0,0,4,2,SR-SP,11.0
351230,11/04/2021,domingo,17:55:00,SP,JUQUIA,Transitar no acostamento,Colisão transversal,Sem Vítimas,Anoitecer,Decrescente,Céu Claro,Dupla,Reta,3,0,3,0,3,SR-SP,11.0
351355,11/04/2021,domingo,22:00:00,SP,UBATUBA,Acesso irregular,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Curva,1,0,1,0,1,SR-SP,11.0
351366,12/04/2021,segunda-feira,09:30:00,SP,ARUJA,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Curva,1,0,0,1,1,SR-SP,12.0
351377,12/04/2021,segunda-feira,10:40:00,SP,GUARAREMA,Mal súbito do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,1,0,0,1,1,SR-SP,12.0
351400,12/04/2021,segunda-feira,12:30:00,SP,EMBU DAS ARTES,Estacionar ou parar em local proibido,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,2,0,1,1,2,SR-SP,12.0
351430,12/04/2021,segunda-feira,14:00:00,SP,TAUBATE,Ausência de reação do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Interseção de vias,2,0,1,1,2,SR-SP,12.0
351441,12/04/2021,segunda-feira,16:55:00,SP,SAO PAULO,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,2,0,1,1,2,SR-SP,12.0
351506,23/03/2021,terça-feira,15:00:00,SP,ATIBAIA,Curva acentuada,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,1,0,0,1,1,SR-SP,
351512,13/04/2021,terça-feira,05:00:00,SP,TABOAO DA SERRA,Ausência de reação do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Amanhecer,Decrescente,Chuva,Dupla,Reta,3,0,2,1,3,SR-SP,
351546,13/04/2021,terça-feira,09:15:00,SP,EMBU DAS ARTES,Demais falhas mecânicas ou elétricas,Engavetamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,4,0,2,2,3,SR-SP,
351572,13/04/2021,terça-feira,11:40:00,SP,MAIRIPORA,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Múltipla,Curva,3,0,2,1,1,SR-SP,
351589,13/04/2021,terça-feira,13:00:00,SP,SAO JOSE DOS CAMPOS,Estacionar ou parar em local proibido,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,2,0,1,1,2,SR-SP,
351592,13/04/2021,terça-feira,13:00:00,SP,GUARULHOS,Acumulo de óleo sobre o pavimento,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Múltipla,Reta,1,0,0,1,1,SR-SP,
351602,12/04/2021,segunda-feira,11:15:00,SP,GUARULHOS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,3,0,0,2,2,SR-SP,12.0
351622,13/04/2021,terça-feira,16:10:00,SP,MAIRIPORA,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,1,0,0,1,1,SR-SP,
351626,13/04/2021,terça-feira,16:55:00,SP,TAUBATE,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,1,0,0,1,1,SR-SP,
351662,13/04/2021,terça-feira,20:15:00,SP,UBATUBA,Ingestão de álcool pelo condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta,3,0,1,2,1,SR-SP,
